"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"410057","Otro sobre un caso que no es violencia familiar","Femenino","Madre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-13 04:24:32","Ciudad Autónoma de Buenos Aires","02"
"410058","Familiar de la víctima","Femenino","Otro familiar","Física","26","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-13 05:10:18","Ciudad Autónoma de Buenos Aires","02"
"410059","Comisaría","Femenino","No hay niñas/os","Física","59","50 a 59 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-13 05:15:11","Ciudad Autónoma de Buenos Aires","02"
"410062","Otro Particular","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-13 07:05:39","Ciudad Autónoma de Buenos Aires","02"
"410042","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-13 08:42:52","Ciudad Autónoma de Buenos Aires","02"
"410063","Vecina/o de la víctima","Femenino","No hay niñas/os","Física","18","18 a 29 años","Femenino","1","2","Masculino","Padre","Llamante solicitó información y/o orientación","2018-12-13 10:11:08","Ciudad Autónoma de Buenos Aires","02"
"410064","Hospital","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","6","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-13 11:34:07","Ciudad Autónoma de Buenos Aires","02"
"410064","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-13 11:57:12","Ciudad Autónoma de Buenos Aires","02"
"410066","Comisaría","Masculino","No hay niñas/os","Física","37","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-13 13:52:28","Ciudad Autónoma de Buenos Aires","02"
"408207","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-13 15:43:55","Ciudad Autónoma de Buenos Aires","02"
"410067","Comisaría","Femenino","Otro no familiar","Psicológica","26","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-13 17:16:44","Ciudad Autónoma de Buenos Aires","02"
"410069","Familiar de la víctima","Femenino","Hermana/o","Física","Sin Datos","Sin Datos","Femenino","6","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-13 17:48:47","Ciudad Autónoma de Buenos Aires","02"
"410053","Comisaría","Masculino","Otro no familiar","Física","27","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-13 20:08:27","Ciudad Autónoma de Buenos Aires","02"
"410053","Ns/Nc","NS/NC","Sin datos","Física","Sin Datos","Sin Datos","NS/NC","1","1","Masculino","Padre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-13 23:54:13","Ciudad Autónoma de Buenos Aires","02"
"347846","Víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-14 00:40:26","Ciudad Autónoma de Buenos Aires","02"
"410073","Familiar de la víctima","Masculino","Padre","Física","4","1 a 5 años","Femenino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-14 00:52:27","Ciudad Autónoma de Buenos Aires","02"
"410064","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-14 12:55:34","Ciudad Autónoma de Buenos Aires","02"
"410053","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-14 12:58:51","Ciudad Autónoma de Buenos Aires","02"
"410076","Comisaría","Femenino","Otro no familiar","Psicológica","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-12-14 14:12:46","Ciudad Autónoma de Buenos Aires","02"
"410078","Familiar de la víctima","Femenino","No hay niñas/os","Física","20","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-14 15:11:34","Ciudad Autónoma de Buenos Aires","02"
"410086","Comisaría","Masculino","No hay niñas/os","Psicológica","30","30 a 39 años","Femenino","1","1","Masculino","Padre","No había móviles y/o Equipos para realizar la intervención","2018-12-14 18:00:04","Ciudad Autónoma de Buenos Aires","02"
"410087","Vecina/o de la víctima","Femenino","Otro no familiar","Física","16","12 a 17 años","Masculino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-14 18:12:47","Ciudad Autónoma de Buenos Aires","02"
"344975","Otro Particular","NS/NC","Otro no familiar","Psicológica","40","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-14 18:21:14","Ciudad Autónoma de Buenos Aires","02"
"410088","Familiar de la víctima","Femenino","No hay niñas/os","Física y sexual","20","18 a 29 años","Femenino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-14 18:22:08","Ciudad Autónoma de Buenos Aires","02"
"410090","Víctima","Femenino","No hay niñas/os","Psicológica","22","18 a 29 años","Femenino","1","1","Masculino","Padre","No había móviles y/o Equipos para realizar la intervención","2018-12-14 18:58:58","Ciudad Autónoma de Buenos Aires","02"
"410095","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-14 19:08:55","Ciudad Autónoma de Buenos Aires","02"
"410053","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-14 19:51:22","Ciudad Autónoma de Buenos Aires","02"
"410098","Familiar de la víctima","Masculino","Padre","Física y sexual","4","1 a 5 años","Femenino","4","1","Masculino","Pareja de la madre/padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-14 20:47:10","Ciudad Autónoma de Buenos Aires","02"
"410097","Vecina/o de la víctima","Masculino","Otro no familiar","Física y sexual","13","12 a 17 años","Femenino","3","2","NS/NC","Madre","Llamante solicitó información y/o orientación","2018-12-14 21:44:48","Ciudad Autónoma de Buenos Aires","02"
"410099","Víctima","Masculino","Hermana/o","Física y sexual","28","18 a 29 años","Masculino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-14 22:27:03","Ciudad Autónoma de Buenos Aires","02"
"410100","Familiar de la víctima","Masculino","No hay niñas/os","Física","82","Más de 60 años","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-12-15 00:12:01","Ciudad Autónoma de Buenos Aires","02"
"410101","Víctima","Femenino","No hay niñas/os","Física","48","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-15 00:55:41","Ciudad Autónoma de Buenos Aires","02"
"410102","Comisaría","Femenino","Otro no familiar","Física","34","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2018-12-15 02:54:13","Ciudad Autónoma de Buenos Aires","02"
"410103","Comisaría","Femenino","No hay niñas/os","Física","56","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-15 04:54:00","Ciudad Autónoma de Buenos Aires","02"
"410109","Víctima","Femenino","No hay niñas/os","Psicológica","43","40 a 49 años","Masculino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2018-12-15 05:35:01","Ciudad Autónoma de Buenos Aires","02"
"410110","Víctima","Masculino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-15 06:15:55","Ciudad Autónoma de Buenos Aires","02"
"410111","Comisaría","Masculino","Otro no familiar","Física","27","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-15 07:19:25","Ciudad Autónoma de Buenos Aires","02"
"410102","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-15 07:36:08","Ciudad Autónoma de Buenos Aires","02"
"410113","Hospital","Femenino","Sin datos","Física","0","Sin datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-15 11:42:02","Ciudad Autónoma de Buenos Aires","02"
"410117","Comisaría","Masculino","No hay niñas/os","Física","24","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-15 12:07:44","Ciudad Autónoma de Buenos Aires","02"
"410127","Comisaría","Femenino","Sin datos","Física","20","18 a 29 años","Femenino","2","1","Masculino","Padre","La víctima no aceptó la intervención de Equipos Móviles","2018-12-15 16:27:31","Ciudad Autónoma de Buenos Aires","02"
"410131","Víctima","Femenino","Madre","Psicológica","33","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-15 17:35:25","Ciudad Autónoma de Buenos Aires","02"
"410133","Comisaría","Masculino","Otro no familiar","Física","17","12 a 17 años","Femenino","3","1","Femenino","Madre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-15 17:43:15","Ciudad Autónoma de Buenos Aires","02"
"410053","Hospital","Femenino","Otro no familiar","Física","12","12 a 17 años","Femenino","5","1","Masculino","Padre","Llamante solicitó información y/o orientación","2018-12-15 17:56:40","Ciudad Autónoma de Buenos Aires","02"
"410053","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-15 17:58:04","Ciudad Autónoma de Buenos Aires","02"
"410053","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-15 17:59:24","Ciudad Autónoma de Buenos Aires","02"
"410053","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-15 18:26:48","Ciudad Autónoma de Buenos Aires","02"
"410140","Víctima","Femenino","Madre","Psicológica","44","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-15 21:01:21","Ciudad Autónoma de Buenos Aires","02"
"410141","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-15 21:23:05","Ciudad Autónoma de Buenos Aires","02"
"410142","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-15 21:40:13","Ciudad Autónoma de Buenos Aires","02"
"410143","Víctima","Masculino","Padre","Psicológica","55","50 a 59 años","Masculino","3","1","Femenino","Herman@","Llamante solicitó información y/o orientación","2018-12-15 22:00:44","Ciudad Autónoma de Buenos Aires","02"
"410053","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-15 22:33:31","Ciudad Autónoma de Buenos Aires","02"
"410144","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-16 00:14:26","Ciudad Autónoma de Buenos Aires","02"
"410145","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-16 00:23:50","Ciudad Autónoma de Buenos Aires","02"
"410146","Comisaría","Masculino","Otro familiar","Física","44","40 a 49 años","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-16 00:59:06","Ciudad Autónoma de Buenos Aires","02"
"410147","Otro sobre un caso que no es violencia familiar","Masculino","Padre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-16 02:06:13","Ciudad Autónoma de Buenos Aires","02"
"410148","Familiar de la víctima","Femenino","Otro familiar","Física","16","12 a 17 años","Femenino","2","1","Masculino","Otro conviviente","La víctima no aceptó la intervención de Equipos Móviles","2018-12-16 07:42:21","Ciudad Autónoma de Buenos Aires","02"
"410149","Comisaría","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-16 08:24:50","Ciudad Autónoma de Buenos Aires","02"
"410151","Víctima","Femenino","No hay niñas/os","Física","50","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-16 10:18:46","Ciudad Autónoma de Buenos Aires","02"
"410153","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-12-16 11:44:07","Ciudad Autónoma de Buenos Aires","02"
