"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"297003","Víctima","Masculino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-04-30 15:00:00","Ciudad Autónoma de Buenos Aires","02"
"297004","Vecina/o de la víctima","Masculino","No hay niñas/os",,"25","18 a 29 años","NS/NC","1","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-04-30 16:00:00","Ciudad Autónoma de Buenos Aires","02"
"297005","Comisaría","Femenino","Otro no familiar","Física","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-04-30 18:15:00","Ciudad Autónoma de Buenos Aires","02"
"297006","Comisaría","Femenino","Otro no familiar","Física","33","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-04-30 18:40:00","Ciudad Autónoma de Buenos Aires","02"
"297007","Comisaría","Masculino","Madre","Física","27","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-04-30 15:30:00","Ciudad Autónoma de Buenos Aires","02"
"297063","Comisaría","Masculino","Otro no familiar","Física","35","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-05-03 20:30:00","Ciudad Autónoma de Buenos Aires","02"
"297064","Comisaría","Femenino","Madre","Psicológica","43","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-05-04 01:30:00","Ciudad Autónoma de Buenos Aires","02"
"297065","Comisaría","Masculino","Padre","Física","29","18 a 29 años","Masculino","1","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-04 03:00:00","Ciudad Autónoma de Buenos Aires","02"
"297066","Comisaría","Femenino","Madre","Física","22","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-04 03:30:00","Ciudad Autónoma de Buenos Aires","02"
"297067","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-05-04 08:45:00","Ciudad Autónoma de Buenos Aires","02"
"297068","Otro sobre un caso que no es violencia familiar","Masculino","Padre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-05-04 09:30:00","Ciudad Autónoma de Buenos Aires","02"
"297069","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-05-04 10:50:00","Ciudad Autónoma de Buenos Aires","02"
"297070","Comisaría","Femenino","No hay niñas/os","Psicológica","50","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-05-04 11:55:00","Ciudad Autónoma de Buenos Aires","02"
"297071","Otro sobre un caso que no es violencia familiar","Masculino","Otro no familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-05-04 12:30:00","Ciudad Autónoma de Buenos Aires","02"
"297072","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-05-04 11:30:00","Ciudad Autónoma de Buenos Aires","02"
"297073","Otro Particular","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-04 12:10:00","Ciudad Autónoma de Buenos Aires","02"
"297074","Comisaría","Femenino","Otro familiar","Física","18","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-05-04 12:10:00","Ciudad Autónoma de Buenos Aires","02"
"297075","Comisaría","Femenino","No hay niñas/os","Física","71","Más de 60 años","Femenino","2","1","Femenino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2019-05-04 12:30:00","Ciudad Autónoma de Buenos Aires","02"
"297076","Víctima","Femenino","No hay niñas/os","Psicológica","22","18 a 29 años","Femenino","1","1","Femenino","Madre","La víctima no aceptó la intervención de Equipos Móviles","2019-05-04 15:30:00","Ciudad Autónoma de Buenos Aires","02"
"297077","Comisaría","Femenino","Otro no familiar","Psicológica","32","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-05-04 18:30:00","Ciudad Autónoma de Buenos Aires","02"
"297078","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-04 18:00:00","Ciudad Autónoma de Buenos Aires","02"
"297079","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-04 19:10:00","Ciudad Autónoma de Buenos Aires","02"
"297080","Víctima","Femenino","No hay niñas/os","Física","47","40 a 49 años","Femenino","2","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2019-05-04 17:00:00","Ciudad Autónoma de Buenos Aires","02"
"297081","Comisaría","Masculino","Otro no familiar","Psicológica","29","18 a 29 años","Femenino","3","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-05-04 20:45:00","Ciudad Autónoma de Buenos Aires","02"
"297082","Comisaría","Femenino","No hay niñas/os","Física","31","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-04 20:55:00","Ciudad Autónoma de Buenos Aires","02"
"297083","Víctima","Femenino","No hay niñas/os","Económica y física","49","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-04 21:15:00","Ciudad Autónoma de Buenos Aires","02"
"297084","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","NS/NC","1","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2019-05-04 22:30:00","Ciudad Autónoma de Buenos Aires","02"
"297085","Vecina/o de la víctima","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","NS/NC","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-05-04 23:00:00","Ciudad Autónoma de Buenos Aires","02"
"297086","Comisaría","Masculino","Otro no familiar","Física","9","6 a 11 años","Femenino","2","1","Masculino","Padre","Está interviniendo o se deriva a otra institución","2019-05-05 23:50:00","Ciudad Autónoma de Buenos Aires","02"
"297087","Otra Institución","Femenino","No hay niñas/os","Física","9","6 a 11 años","Femenino","2","1","Masculino","Padre","Se planificó intervención para otro momento","2019-05-05 00:40:00","Ciudad Autónoma de Buenos Aires","02"
"297088","Víctima","Femenino","Madre","Física","37","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-05-05 02:00:00","Ciudad Autónoma de Buenos Aires","02"
"297089","Comisaría","Masculino","No hay niñas/os","Física","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-05 04:15:00","Ciudad Autónoma de Buenos Aires","02"
"297090","Comisaría","Femenino","Otro no familiar","Física","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-05 04:35:00","Ciudad Autónoma de Buenos Aires","02"
"297091","Comisaría","Femenino","Otro no familiar","Física","39","30 a 39 años","Femenino","2","2","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-05-05 06:10:00","Ciudad Autónoma de Buenos Aires","02"
"297092","Víctima","Femenino","Madre","Psicológica","45","40 a 49 años","Femenino","1","2","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-05-05 07:55:00","Ciudad Autónoma de Buenos Aires","02"
"297093","Comisaría","Femenino","Madre","Física","25","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-05-05 10:45:00","Ciudad Autónoma de Buenos Aires","02"
"297094","Comisaría","Femenino","Otro no familiar","Física","23","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-05 13:35:00","Ciudad Autónoma de Buenos Aires","02"
"297095","Víctima","Femenino","Madre","Física","44","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-05 14:25:00","Ciudad Autónoma de Buenos Aires","02"
"297096","Víctima","Femenino","Madre","Física","35","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2019-05-05 14:05:00","Ciudad Autónoma de Buenos Aires","02"
"297097","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-05 14:50:00","Ciudad Autónoma de Buenos Aires","02"
"297098","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-05 15:25:00","Ciudad Autónoma de Buenos Aires","02"
"297099","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-05 16:00:00","Ciudad Autónoma de Buenos Aires","02"
"297100","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-05 16:45:00","Ciudad Autónoma de Buenos Aires","02"
"297101","Víctima","Masculino","Padre","Física","50","50 a 59 años","Masculino","3","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-05 17:00:00","Ciudad Autónoma de Buenos Aires","02"
"297102","Víctima","Femenino","No hay niñas/os","Psicológica","40","40 a 49 años","Femenino","1","2","Femenino","Madre","No se trata de un caso de violencia familiar","2019-05-05 19:55:00","Ciudad Autónoma de Buenos Aires","02"
"297103","Comisaría","Femenino","Madre",,"44","40 a 49 años","Masculino","5","1","Masculino","Espos@/compañer@ actual","Está interviniendo o se deriva a otra institución","2019-05-05 20:00:00","Ciudad Autónoma de Buenos Aires","02"
"297104","Comisaría","Masculino","No hay niñas/os","Física","52","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-05-05 21:35:00","Ciudad Autónoma de Buenos Aires","02"
"297105","Familiar de la víctima","Femenino","Otro familiar","Física","7","6 a 11 años","Masculino","3","2","Femenino","Madre","Llamante solicitó información y/o orientación","2019-05-06 21:00:00","Ciudad Autónoma de Buenos Aires","02"
"297106","Comisaría","Femenino","Otro familiar","Física","18","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-06 23:40:00","Ciudad Autónoma de Buenos Aires","02"
"297107","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-06 00:00:00","Ciudad Autónoma de Buenos Aires","02"
"297108","Comisaría","Masculino","Otro no familiar","Física","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-06 21:40:00","Ciudad Autónoma de Buenos Aires","02"
"297109","Víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-05-06 02:00:00","Ciudad Autónoma de Buenos Aires","02"
"297110","Comisaría","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-06 06:20:00","Ciudad Autónoma de Buenos Aires","02"
"297111","Comisaría","Masculino","Otro no familiar","Física","49","40 a 49 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-06 08:30:00","Ciudad Autónoma de Buenos Aires","02"
"297112","Otro sobre un caso que no es violencia familiar","Masculino","Padre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-05-06 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"297113","Otra Institución","Femenino","No hay niñas/os","Física","60","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-06 10:45:00","Ciudad Autónoma de Buenos Aires","02"
"297114","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-06 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"297115","Comisaría","Femenino","No hay niñas/os","Física","51","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-06 11:15:00","Ciudad Autónoma de Buenos Aires","02"
"297116","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-06 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"297117","Comisaría","Masculino","No hay niñas/os","Física","29","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-05-06 11:30:00","Ciudad Autónoma de Buenos Aires","02"
"297118","Víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","2","Masculino","Padre","Llamante solicitó información y/o orientación","2019-05-06 11:00:00","Ciudad Autónoma de Buenos Aires","02"
