"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"417605","Familiar","Femenino","Otro familiar","Psicológica","42","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-07-27 13:52:09","Ciudad Autónoma de Buenos Aires","02"
"417608","Víctima","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-07-27 16:42:15","Ciudad Autónoma de Buenos Aires","02"
"417613","Víctima","Femenino","No hay niñas/os","Psicológica","31","30 a 39 años","Femenino","3","1","Femenino","Otro conviviente","Llamante solicitó información y/o orientación","2019-07-27 17:29:47","Ciudad Autónoma de Buenos Aires","02"
"417619","Comisaría","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-27 18:45:18","Ciudad Autónoma de Buenos Aires","02"
"417620","Hospital","Femenino","Otro no familiar","Física","32","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-27 19:14:22","Ciudad Autónoma de Buenos Aires","02"
"417621","Víctima","Masculino","NS/NC","Psicológica","39","30 a 39 años","Masculino","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2019-07-27 22:58:39","Ciudad Autónoma de Buenos Aires","02"
"417623","Comisaría","Femenino","No hay niñas/os","Física","34","30 a 39 años","Femenino","1","1","Masculino","Otro no conviviente","Está interviniendo o se deriva a otra institución","2019-07-28 00:00:31","Ciudad Autónoma de Buenos Aires","02"
"417624","Comisaría","Femenino","Otro no familiar","Psicológica","19","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-07-28 00:32:38","Ciudad Autónoma de Buenos Aires","02"
"417625","Familiar","Femenino","Otro familiar","Física","4","1 a 5 años","Femenino","1","2","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-28 03:16:37","Ciudad Autónoma de Buenos Aires","02"
"417626","Comisaría","Femenino","Otro no familiar","Física","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-28 07:42:05","Ciudad Autónoma de Buenos Aires","02"
"417627","Víctima","Femenino","No hay niñas/os","Psicológica","73","Más de 60 años","Femenino","1","1","Masculino","Otro conviviente","La víctima no aceptó la intervención de Equipos Móviles","2019-07-28 07:57:57","Ciudad Autónoma de Buenos Aires","02"
"180180","Víctima","Femenino","No hay niñas/os","Psicológica","62","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-28 08:01:06","Ciudad Autónoma de Buenos Aires","02"
"417628","Hospital","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-28 11:31:56","Ciudad Autónoma de Buenos Aires","02"
"222340","Víctima","Femenino","No hay niñas/os","Psicológica","40","40 a 49 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-07-28 12:17:22","Ciudad Autónoma de Buenos Aires","02"
"120672","Víctima","Femenino","Madre","Psicológica","53","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-28 13:49:43","Ciudad Autónoma de Buenos Aires","02"
"417629","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-28 16:38:38","Ciudad Autónoma de Buenos Aires","02"
"415992","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-28 17:27:17","Ciudad Autónoma de Buenos Aires","02"
"343888","Comisaría","Femenino","No hay niñas/os","Física","43","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Está interviniendo o se deriva a otra institución","2019-07-28 21:02:59","Ciudad Autónoma de Buenos Aires","02"
"344979","Comisaría","Femenino","No hay niñas/os","Física","43","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Está interviniendo o se deriva a otra institución","2019-07-28 21:47:57","Ciudad Autónoma de Buenos Aires","02"
"417634","Comisaría","Femenino","Madre","Física","27","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-28 22:06:32","Ciudad Autónoma de Buenos Aires","02"
"417635","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","3","1","NS/NC","Madre","Está interviniendo o se deriva a otra institución","2019-07-29 02:22:25","Ciudad Autónoma de Buenos Aires","02"
"417636","Comisaría","Femenino","Madre","Física","22","18 a 29 años","Femenino","5","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-07-29 07:09:38","Ciudad Autónoma de Buenos Aires","02"
"417637","Comisaría","Femenino","Madre","Económica y Física","27","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-29 07:25:16","Ciudad Autónoma de Buenos Aires","02"
"417282","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-07-29 14:55:24","Ciudad Autónoma de Buenos Aires","02"
"417646","Comisaría","Femenino","Otro no familiar","Física","54","50 a 59 años","Femenino","1","1","Masculino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-07-29 15:12:12","Ciudad Autónoma de Buenos Aires","02"
"417647","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-29 15:18:28","Ciudad Autónoma de Buenos Aires","02"
"417648","Víctima","Masculino","No hay niñas/os","Física","24","18 a 29 años","Masculino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-07-29 16:10:24","Ciudad Autónoma de Buenos Aires","02"
"417649","Familiar","Femenino","NS/NC","Física","101","Más de 60 años","Femenino","1","1","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-07-29 16:20:38","Ciudad Autónoma de Buenos Aires","02"
"417649","Vecina/o de la víctima","Femenino","No hay niñas/os","Física","101","Más de 60 años","Femenino","1","1","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-07-29 16:58:36","Ciudad Autónoma de Buenos Aires","02"
"417653","Familiar","Femenino","No hay niñas/os","Física","25","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-07-29 18:05:04","Ciudad Autónoma de Buenos Aires","02"
"417656","Comisaría","Femenino","No hay niñas/os","Física","48","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-07-29 19:04:36","Ciudad Autónoma de Buenos Aires","02"
"417657","Otro Institucional","Femenino","NS/NC","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-07-29 19:29:47","Ciudad Autónoma de Buenos Aires","02"
"417661","Comisaría","Femenino","Otro no familiar","Física","47","40 a 49 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-30 00:28:41","Ciudad Autónoma de Buenos Aires","02"
"417662","Comisaría","Femenino","Madre","Física","43","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-07-30 07:00:45","Ciudad Autónoma de Buenos Aires","02"
"417657","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-30 07:07:36","Ciudad Autónoma de Buenos Aires","02"
"417664","Comisaría","Femenino","Otro no familiar","Física","18","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-07-30 07:29:24","Ciudad Autónoma de Buenos Aires","02"
"413492","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-30 09:16:33","Ciudad Autónoma de Buenos Aires","02"
"417665","Víctima","Femenino","No hay niñas/os","Física","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-30 10:36:57","Ciudad Autónoma de Buenos Aires","02"
"417666","Familiar","Femenino","Otro familiar","Física","11","6 a 11 años","Femenino","2","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-30 10:57:14","Ciudad Autónoma de Buenos Aires","02"
"417667","Víctima","Femenino","No hay niñas/os","Psicológica","90","Más de 60 años","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-07-30 11:33:03","Ciudad Autónoma de Buenos Aires","02"
"417668","Comisaría","Femenino","Otro no familiar","Física","40","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-07-30 11:38:15","Ciudad Autónoma de Buenos Aires","02"
"417665","Víctima","Femenino","No hay niñas/os","Física","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-30 12:41:54","Ciudad Autónoma de Buenos Aires","02"
"114429","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-07-30 13:08:31","Ciudad Autónoma de Buenos Aires","02"
"417671","Familiar","Femenino","Hermana/o","Física","11","6 a 11 años","Femenino","1","1","Femenino","Madre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-30 15:23:15","Ciudad Autónoma de Buenos Aires","02"
"417674","Comisaría","Masculino","Otro no familiar","Psicológica","0","1 a 5 años","Masculino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-30 16:11:37","Ciudad Autónoma de Buenos Aires","02"
"416809","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-07-30 18:29:37","Ciudad Autónoma de Buenos Aires","02"
"417676","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-07-30 19:47:54","Ciudad Autónoma de Buenos Aires","02"
"416439","Víctima","Femenino","No hay niñas/os","Psicológica","52","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-30 22:46:28","Ciudad Autónoma de Buenos Aires","02"
"417677","Otro/a Particular","Masculino","Otro no familiar","Psicológica","46","40 a 49 años","Masculino","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2019-07-30 23:13:22","Ciudad Autónoma de Buenos Aires","02"
"417679","Comisaría","Femenino","Otro no familiar","Psicológica","21","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-31 01:10:34","Ciudad Autónoma de Buenos Aires","02"
"417680","Comisaría","Femenino","Otro no familiar","Física","29","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-07-31 07:05:57","Ciudad Autónoma de Buenos Aires","02"
"182085","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-31 07:18:28","Ciudad Autónoma de Buenos Aires","02"
"417681","Comisaría","Femenino","No hay niñas/os","Física","20","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Se planificó intervención para otro momento","2019-07-31 10:52:37","Ciudad Autónoma de Buenos Aires","02"
"417682","Familiar","Femenino","Otro familiar","Física","49","40 a 49 años","Femenino","4","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-07-31 11:28:39","Ciudad Autónoma de Buenos Aires","02"
"417678","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-31 12:09:21","Ciudad Autónoma de Buenos Aires","02"
"417684","Otro Institucional","Femenino","NS/NC","Física","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-31 13:07:21","Ciudad Autónoma de Buenos Aires","02"
"417685","Otro Institucional","Femenino","No hay niñas/os","Física y Sexual","20","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-31 13:50:07","Ciudad Autónoma de Buenos Aires","02"
"417681","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-31 13:53:46","Ciudad Autónoma de Buenos Aires","02"
"417654","Profesionales PVCV","NS/NC","NS/NC","No es un caso de violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","NS/NC","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-07-31 17:29:25","Ciudad Autónoma de Buenos Aires","02"
"417648","Víctima","Masculino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-07-31 22:56:01","Ciudad Autónoma de Buenos Aires","02"
"417705","Familiar","Masculino","Otro familiar","Psicológica","12","12 a 17 años","Masculino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-08-01 01:59:32","Ciudad Autónoma de Buenos Aires","02"
