"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"413009","Comisaría","Femenino","No hay niñas/os","Física","22","18 a 29 años","Masculino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-03-01 01:23:26","Ciudad Autónoma de Buenos Aires","02"
"413008","Familiar de la víctima","Femenino","Otro familiar","Física","3","1 a 5 años","Femenino","1","1","Masculino","Pareja de la madre/padre","Llamante solicitó información y/o orientación","2019-03-01 01:19:19","Ciudad Autónoma de Buenos Aires","02"
"413007","Comisaría","Femenino","Otro no familiar","Física","9","6 a 11 años","Femenino","2","1","Masculino","Padre","La víctima no aceptó la intervención de Equipos Móviles","2019-03-01 01:00:36","Ciudad Autónoma de Buenos Aires","02"
"406730","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-03-01 00:31:32","Ciudad Autónoma de Buenos Aires","02"
"413006","Familiar de la víctima","Femenino","No hay niñas/os","Física","85","Más de 60 años","Femenino","3","1","Femenino","Otro conviviente","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-28 23:35:33","Ciudad Autónoma de Buenos Aires","02"
"413005","Comisaría","Masculino","No hay niñas/os","Física","24","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-28 21:29:00","Ciudad Autónoma de Buenos Aires","02"
"413004","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-28 21:14:01","Ciudad Autónoma de Buenos Aires","02"
"290044","Otro Institucional","Masculino","Otro no familiar","Psicológica","32","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-28 19:54:02","Ciudad Autónoma de Buenos Aires","02"
"413002","Comisaría","Femenino","Otro no familiar","Física","27","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-02-28 19:41:47","Ciudad Autónoma de Buenos Aires","02"
"361674","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-28 19:21:11","Ciudad Autónoma de Buenos Aires","02"
"413001","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","4","1 a 5 años","Masculino","2","2","Masculino","Padre","Llamante solicitó información y/o orientación","2019-02-28 18:29:37","Ciudad Autónoma de Buenos Aires","02"
"412989","Otro Institucional","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-28 18:16:25","Ciudad Autónoma de Buenos Aires","02"
"413000","Otro sobre un caso que no es violencia familiar","NS/NC","Sin datos","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-28 18:09:26","Ciudad Autónoma de Buenos Aires","02"
"412999","Otro Particular","Femenino","Otro no familiar","Física","12","12 a 17 años","Masculino","4","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-28 18:07:25","Ciudad Autónoma de Buenos Aires","02"
"361674","Comisaría","Femenino","Otro no familiar","Física","37","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-28 17:55:51","Ciudad Autónoma de Buenos Aires","02"
"410097","Vecina/o de la víctima","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","2","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-28 16:34:50","Ciudad Autónoma de Buenos Aires","02"
"412797","Víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ns/Nc","Llamante solicitó información y/o orientación","2019-02-28 16:31:28","Ciudad Autónoma de Buenos Aires","02"
"412998","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-28 16:20:25","Ciudad Autónoma de Buenos Aires","02"
"412997","Familiar de la víctima","Masculino","Otro familiar","Psicológica","14","12 a 17 años","Femenino","2","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-28 15:59:39","Ciudad Autónoma de Buenos Aires","02"
"412992","Comisaría","Masculino","No hay niñas/os","Psicológica","59","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-28 12:59:19","Ciudad Autónoma de Buenos Aires","02"
"412989","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-28 12:13:32","Ciudad Autónoma de Buenos Aires","02"
"290014","Víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-28 12:10:57","Ciudad Autónoma de Buenos Aires","02"
"412989","Otro Institucional","Femenino","Sin datos","Física y sexual","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-28 11:55:31","Ciudad Autónoma de Buenos Aires","02"
"407254","Comisaría","Femenino","Otro no familiar","Física","31","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-28 10:11:16","Ciudad Autónoma de Buenos Aires","02"
"412966","Comisaría","Masculino","No hay niñas/os","Física","22","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-28 07:42:51","Ciudad Autónoma de Buenos Aires","02"
"412965","Comisaría","Femenino","Otro no familiar","Física","36","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-28 07:26:26","Ciudad Autónoma de Buenos Aires","02"
"412913","Familiar de la víctima","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-02-28 00:07:41","Ciudad Autónoma de Buenos Aires","02"
"412964","Comisaría","Femenino","No hay niñas/os","Psicológica","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-27 23:20:38","Ciudad Autónoma de Buenos Aires","02"
"412961","Comisaría","Femenino","No hay niñas/os","Psicológica","18","18 a 29 años","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-02-27 23:16:49","Ciudad Autónoma de Buenos Aires","02"
"412958","Víctima","Femenino","Madre","Psicológica","30","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-27 19:13:44","Ciudad Autónoma de Buenos Aires","02"
"217502","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-27 18:55:58","Ciudad Autónoma de Buenos Aires","02"
"412718","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-27 18:54:59","Ciudad Autónoma de Buenos Aires","02"
"412718","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-27 18:53:32","Ciudad Autónoma de Buenos Aires","02"
"412718","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-27 18:52:29","Ciudad Autónoma de Buenos Aires","02"
"412956","Comisaría","Femenino","Madre","Física","34","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-27 18:47:20","Ciudad Autónoma de Buenos Aires","02"
"412955","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-02-27 18:20:25","Ciudad Autónoma de Buenos Aires","02"
"412954","Víctima","Masculino","No hay niñas/os","Psicológica","42","40 a 49 años","Masculino","1","1","NS/NC","Madre","Llamante solicitó información y/o orientación","2019-02-27 17:57:52","Ciudad Autónoma de Buenos Aires","02"
"412953","Víctima","Femenino","Sin datos","Psicológica","30","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-27 17:23:23","Ciudad Autónoma de Buenos Aires","02"
"412952","Víctima","Femenino","No hay niñas/os","Psicológica","16","12 a 17 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-02-27 16:07:47","Ciudad Autónoma de Buenos Aires","02"
"412951","Otro Particular","Femenino","Madre","Física","44","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-27 13:51:12","Ciudad Autónoma de Buenos Aires","02"
"412950","Víctima","Femenino","Madre","Física","51","50 a 59 años","Femenino","3","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-02-27 13:25:03","Ciudad Autónoma de Buenos Aires","02"
"412949","Otro Particular","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-27 13:21:13","Ciudad Autónoma de Buenos Aires","02"
"412948","Víctima","Femenino","Otro familiar","Psicológica","85","Más de 60 años","Femenino","1","1","Masculino","Otro no conviviente","No había móviles y/o Equipos para realizar la intervención","2019-02-27 13:18:31","Ciudad Autónoma de Buenos Aires","02"
"412947","Comisaría","Masculino","No hay niñas/os","Psicológica","35","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-27 12:59:10","Ciudad Autónoma de Buenos Aires","02"
"412941","Familiar de la víctima","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Masculino","2","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-27 11:12:50","Ciudad Autónoma de Buenos Aires","02"
"412937","Vecina/o de la víctima","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-02-27 10:09:22","Ciudad Autónoma de Buenos Aires","02"
"411282","Otro Institucional","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-02-27 09:57:40","Ciudad Autónoma de Buenos Aires","02"
"412718","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-27 08:43:59","Ciudad Autónoma de Buenos Aires","02"
"412932","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-27 07:25:52","Ciudad Autónoma de Buenos Aires","02"
"412342","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-27 07:11:08","Ciudad Autónoma de Buenos Aires","02"
"412922","Comisaría","Femenino","Otro familiar","Física","39","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-27 00:36:36","Ciudad Autónoma de Buenos Aires","02"
"412921","Víctima","Femenino","No hay niñas/os","Psicológica","45","40 a 49 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-02-27 00:27:26","Ciudad Autónoma de Buenos Aires","02"
"412718","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-26 22:57:54","Ciudad Autónoma de Buenos Aires","02"
"412913","Familiar de la víctima","Femenino","Otro familiar","Económica y física","91","Más de 60 años","Femenino","1","2","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-02-26 21:47:06","Ciudad Autónoma de Buenos Aires","02"
"412912","Comisaría","Femenino","Otro familiar","Psicológica","48","40 a 49 años","Femenino","1","1","Masculino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-02-26 19:19:14","Ciudad Autónoma de Buenos Aires","02"
"412910","Otro sobre un caso que no es violencia familiar","Femenino","Otro familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-02-26 16:26:38","Ciudad Autónoma de Buenos Aires","02"
"408212","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-02-26 14:06:41","Ciudad Autónoma de Buenos Aires","02"
"412908","Comisaría","Femenino","No hay niñas/os","Psicológica","47","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-02-26 14:02:19","Ciudad Autónoma de Buenos Aires","02"
"411282","Otro Institucional","Femenino","Madre","Física","999","Sin Datos","Femenino","0","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-02-26 13:26:49","Ciudad Autónoma de Buenos Aires","02"
